x,y
-9.3445,3.5704
-11.165,-4.6729
-10.431,-12.066
-14.901,-15.335
-15.137,-15.251
-17.488,-20.167
-17.695,-20.55
-23.459,-16.169
-17.977,-20.977
-15.708,-23.094
-15.673,-23.09
-15.619,-23.1
-15.496,-23.308
-15.338,-23.47
-13.255,-21.513
-13.351,-21.346
-13.149,-21.034
-9.2269,-24.871
6.2039,-30.305
6.3182,-30.927
6.1393,-31.458
5.8336,-31.685
5.516,-31.836
5.5228,-31.798
5.1795,-31.201
4.7014,-30.86
4.4193,-30.732
3.8236,-30.902
5.9676,-39.301
7.1186,-36.765
7.1426,-37.114
10.289,-37.75
10.414,-37.874
10.407,-37.89
10.446,-38.058
10.331,-38.066
10.353,-38.103
10.341,-38.005
10.404,-37.978
10.323,-38.099
3.1214,-37.238
2.5743,-37.582
2.4299,-37.448
2.0875,-37.38
1.5147,-36.777
1.1799,-36.708
1.0648,-36.599
1.1971,-35.712
-5.4741,-32.002
-6.1707,-31.615
-10.703,-26.161
-15.413,-25.141
-15.501,-25.012
-15.41,-25.101
-15.343,-25.032
-15.163,-24.893
-15.031,-24.75
-14.909,-24.56
-14.848,-24.431
-16.663,-20.076
-16.719,-19.987
-16.797,-19.903
-26.01,-13.109
-26.363,-13.047
-35.732,-6.3775
-35.74,-6.3554
-35.735,-6.2672
-35.865,-6.1615
-36.003,-6.0989
-36.111,-6.1716
-36.214,-6.2523
-36.141,-3.9928
-36.122,-3.5984
-36.151,-3.421
-36.343,-3.7689
-37.264,-4.313
-37.357,-4.3173
-37.352,-4.2788
-37.234,-4.3552
-36.2,-6.7852
-36.052,-7.0058
-35.874,-7.2517
-35.559,-7.5838
-35.269,-7.9073
-35.45,-7.8601
-35.438,-7.8775
-35.418,-7.9333
-35.361,-8.007
-35.301,-8.0623
-35.293,-8.1141
-35.253,-8.2087
-34.972,-8.5254
-35.164,-8.5782
-34.844,-9.0794
-34.924,-8.8417
-38.096,-8.3384
-30.336,-9.4249
-30.506,-9.2423
-27.491,-12.483
-21.894,-21.696
-20.852,-22.234
-16.344,-24.961
-16.156,-24.975
-18.948,-22.623
-19.575,-22.604
-19.458,-29.197
-19.319,-29.27
-19.328,-22.421
-16.072,-32.055
-15.79,-32.263
-8.4928,-34.327
-8.2996,-34.302
-8.1585,-34.319
-7.0486,-36.802
-6.8762,-37.057
-5.031,-37.983
3.4334,-35.494
-1.6763,-36.952
-1.7891,-36.925
-4.3685,-36.895
-5.5525,-37.774
-6.0764,-37.573
-5.9517,-37.643
-6.0723,-37.483
-5.5629,-37.605
-5.1741,-37.655
-4.7762,-37.475
-1.9481,-37.384
3.1447,-37.126
2.0233,-39.625
3.7715,-42.279
3.7442,-42.298
3.6641,-42.184
2.2111,-38.607
2.0351,-38.541
2.6195,-38.273
6.0464,-29.896
5.8447,-19.836
29.594,2.0113
30.252,2.3355
30.482,4.5627
30.425,5.8888
28.872,7.3753
29.209,2.4733
9.9808,-13.471
6.179,-29.028
6.3733,-30.278
0.24864,-37.818
0.15915,-38.089
-0.2814,-38.272
-0.19447,-39.723
2.6244,-42.403
3.0604,-42.465
4.1878,-42.462
5.3127,-42.78
5.6828,-42.847
5.989,-42.94
6.4189,-43.2
6.4966,-43.405
6.5265,-43.502
10.669,-43.501
6.0498,-43.52
2.948,-41.985
3.2006,-41.612
2.5152,-40.236
5.362,-39.162
7.2704,-35.916
11.572,-32.547
11.663,-33.017
-0.61175,-33.589
1.4151,-30.818
1.2791,-30.77
-0.15445,-30.801
-0.98567,-30.949
-1.1853,-31.439
8.5735,-25.188
8.9809,-24.497
10.399,-16.911
21.542,-3.6387
21.49,-3.0448
21.923,-1.7305
21.978,-1.1989
21.742,-2.3925
21.381,-3.1493
11.03,-16.224
10.554,-17.142
8.2773,-24.748
7.8803,-24.91
-1.542,-31.429
-1.5435,-31.444
3.8893,-27.651
30.635,7.8514
30.668,7.7971
34.268,12.583
30.57,7.8687
11.421,-10.512
9.0826,-27.845
-4.8103,-31.059
-4.4715,-32.401
-4.2295,-31.966
-4.293,-30.724
9.6597,-12.69
28.445,9.884
28.233,14.842
28.398,15.53
28.188,15.167
25.076,16.711
27.947,14.708
28.514,15.695
27.138,20.464
27.204,20.576
27.058,20.536
26.669,20.006
25.76,18.55
25.481,17.363
23.986,7.8362
25.507,17.138
25.862,17.999
26.534,18.467
27.343,17.572
26.241,13.833
24.627,7.1619
24.412,4.7011
24.74,6.5396
25.492,7.6677
25.586,7.5966
25.833,8.0084
27.866,5.6227
36.339,3.9661
16.555,-1.853
16.293,-1.7918
26.051,1.4934
22.594,4.4222
16.859,-1.0816
18.478,-3.8838
7.8182,-6.5478
8.2093,-6.6366
10.412,-6.3856
19.592,4.8224
29.326,5.5378
28.724,5.1308
25.027,9.1766
23.942,8.4261
19.956,11.281
17.753,0.75795
6.2705,-1.5595
6.5109,-3.3892
5.9837,-0.84918
15.689,12.249
27.218,11.856
26.402,12.173
21.943,10.673
18.222,13.02
18.524,13.127
17.844,12.756
7.6634,3.8632
0.89121,2.2823
-19.048,-5.1275
-19.169,-5.6124
-19.7,-5.652
-18.75,-9.6681
-19.334,-5.6383
-11.087,-6.9216
-12.059,-7.4556
2.4867,1.9163
4.4336,4.7588
8.7942,7.1437
9.127,7.0602
9.1885,7.1534
11.077,8.2491
11.254,8.5067
4.861,10.941
12.275,15.114
12.684,17.114
12.639,16.952
11.789,14.4
-10.007,-2.3945
-23.328,-6.3508
-25.156,-3.7246
-33.928,-6.0309
-34.222,-6.2254
-34.508,-6.2199
-34.839,-6.2019
-35.082,-6.09
-35.117,-5.5228
-41.217,-5.0786
-41.309,-5.0367
-41.114,-5.1069
-35.017,-5.0294
-35.268,-4.7432
-9.1167,9.8077
-9.7987,14.105
-9.6601,14.248
-8.3652,12.493
-8.4757,12.363
-8.7518,11.939
-10.317,8.9455
-34.016,-5.26
-34.457,-5.6213
-34.503,-5.739
-34.437,-5.7149
-34.269,-5.4624
-32.809,-4.4916
-28.684,-3.9721
-28.666,-4.532
-28.068,-4.5633
-28.854,-6.3454
-26.114,-9.6931
-27.843,-12.463
-25.443,-0.78087
-5.1249,-8.1136
-7.593,-1.6065
-4.8739,0.28643
-4.9961,0.26828
-4.4816,0.9752
-0.40245,2.0193
10.467,4.6851
10.266,4.6585
7.6664,3.757
7.4945,3.6221
-4.3379,1.0766
-4.9332,0.81408
-5.2229,0.77588
-5.1856,0.94292
-4.7235,1.1437
-1.4204,1.2515
0.59325,0.61209
3.949,13.29
4.5755,13.611
5.3855,14.268
4.9229,13.741
4.9178,13.791
4.8376,13.409
-2.0867,6.4363
-9.6594,5.8317
-17.395,1.5618
-29.769,8.6429
-30.061,-0.62252
-30.245,-0.78141
-30.493,-0.40788
-30.443,-0.16805
-30.307,0.093692
-30.12,-0.25969
-29.966,-0.60481
-29.666,-1.8121
-18.769,12.703
-10.915,18.399
-8.4397,20.474
12.766,26.827
7.5383,27.882
12.766,26.827
-8.5408,20.247
-8.9778,19.763
-9.2959,19.462
-16.014,15.582
-21.063,10.227
-27.743,12.849
-38.935,5.516
-38.34,5.1387
-37.76,4.3303
-36.674,2.127
-36.549,2.102
-36.446,1.979
-36.26,1.8448
-35.82,1.9012
-29.997,7.2148
-27.131,5.9595
-23.905,4.1171
-28.421,5.8624
-29.706,-0.29372
-29.85,0.091405
-29.703,0.56168
-29.431,5.4954
-17.869,2.2758
-16.91,2.6063
-10.412,6.1356
-10.066,6.2579
-9.8639,6.4226
-9.8138,6.4031
-9.8527,6.4267
-9.9072,6.4018
-3.6751,4.7503
-5.1003,6.6329
-0.64461,2.2216
0.47161,1.5408
2.3854,9.1943
2.9185,8.8004
2.6254,9.1884
2.2999,9.4547
2.367,9.2082
2.4139,8.9544
3.4315,8.2937
12.705,15.948
12.936,16.114
13.292,15.697
1.2075,10.264
-11.678,1.2134
-13.394,3.9726
-17.865,1.0423
-37.341,0.12479
-36.91,0.2748
-36.64,0.3069
-36.672,0.26437
-36.719,0.25242
-36.792,0.2441
-36.827,0.22674
-36.809,0.22538
-36.802,0.26562
-36.816,0.16877
-34.826,1.594
-14.647,-0.45073
-12.755,-1.6935
-11.957,-1.9167
6.8885,-0.041575
9.2481,-0.29538
9.2613,-0.26691
8.8103,-0.41836
8.9428,-0.7141
0.41478,3.0575
14.38,0.99211
14.811,1.4492
18.842,6.2872
23.077,9.675
25.807,13.954
26.135,14.472
2.3118,2.9142
-6.6148,-24.469
-6.1569,-24.611
-6.5092,-26.686
-6.6428,-26.804
-3.8468,-30.513
-3.7154,-30.767
-4.472,-24.904
-4.8082,-24.527
-5.4677,-23.648
-1.7221,-16.554
3.4758,-5.9423
15.324,14.263
17.665,11.757
21.98,6.5895
23.301,2.7763
23.346,2.5388
18.991,0.36267
18.815,-0.018102
15.412,-6.4771
13.572,-14.062
12.459,-8.9994
11.948,-9.8039
5.935,-9.5231
0.13788,-17.266
-0.49444,-19.21
-1.7899,-25.619
-2.4547,-33.404
0.15405,-31.165
-3.9307,-30.897
-3.1335,-33.509
-3.3016,-33.579
-3.4397,-33.589
-10.799,-32.336
-10.87,-32.351
-10.756,-32.329
-10.721,-32.045
-11.692,-28.86
-11.724,-28.905
-11.288,-31.639
-11.151,-31.893
-11.081,-32.005
-11.016,-32.077
-11.013,-32.104
-11.027,-32.049
-11.083,-31.957
-17.188,-19.248
-17.415,-19.089
-21.272,-17.303
-21.653,-17.001
-22.268,-16.324
-26.876,-11.716
-33.145,-2.1828
-32.693,-1.5331
-31.68,-3.7272
-31.883,-4.0381
-32.17,-4.2182
-32.369,-4.6217
-32.56,-4.6205
-35.603,-3.9955
-36.177,0.22591
-36.446,0.42253
-37.582,0.23598
-38.056,0.37743
-38.432,0.66551
-40.001,1.8142
-40.153,1.9487
-40.184,2.023
-40.101,1.9746
-40.081,1.94
-40.15,1.8262
-40.19,1.6573
-40.25,1.536
-40.22,1.7022
-40.16,1.7801
-39.995,1.8029
-39.755,1.6743
-39.467,1.6044
-38.188,0.60936
-35.831,-2.3459
-35.261,-3.2489
-34.979,-3.5149
-34.32,-10.703
-34.318,-10.725
-34.23,-10.622
-33.941,-9.951
-34.907,-2.6599
-34.429,-2.2961
-34.137,-2.148
-33.87,-1.9745
-33.848,-1.7465
-33.301,-0.024972
-33.448,0.061206
-33.633,0.21011
-34.143,0.28487
-34.444,0.52644
-34.73,0.74961
-35.018,0.95907
-35.246,1.1622
-35.314,1.3062
-35.338,1.4841
-35.242,1.6583
-40.819,6.0991
-43.245,8.3337
-43.307,8.5637
-43.269,8.8765
-43.404,9.0908
-43.085,11.054
-43.066,11.085
-42.99,11.127
-42.919,11.149
-42.847,11.165
-42.535,11.169
-43.177,8.9392
-41.436,3.8345
-41.522,3.485
-41.543,3.4498
-41.47,3.6858
-41.449,3.4842
-41.14,2.2074
-40.691,2.2031
-40.662,2.2258
-40.585,2.301
-40.477,2.2844
-39.873,2.0922
-39.286,1.9894
-38.745,1.8304
-35.613,1.5725
-34.697,0.67999
-34.203,-0.11316
-34.046,-0.23904
-33.812,-0.4263
-30.523,-2.0021
-29.944,-2.1423
-28.405,-2.4957
-28.166,-2.4963
-28.077,-2.5963
-27.974,-2.6357
-27.928,-2.6734
-27.883,-2.715
-27.876,-2.6317
-27.854,-2.6196
-27.893,-2.7047
-31.696,-1.2081
-31.739,-1.1033
-31.446,-2.235
-27.471,-4.179
-27.477,-4.1709
-28.308,-2.6574
-28.486,-2.5519
-28.407,-2.4417
-28.176,-2.265
-28.767,-2.9432
-28.876,-3.2301
-28.875,-3.8267
-32.888,-5.2641
-33.827,-6.0669
-34.04,-6.0317
-34.228,-5.7479
-34.807,-4.9717
-39.004,-0.37464
-40.536,-0.13832
-40.691,0.16837
-40.887,0.47908
-41.286,0.93642
-41.351,1.019
-41.486,1.0566
-41.55,1.0472
-41.578,1.0122
-41.534,0.99045
-41.362,0.88353
-41.074,0.62024
-40.861,0.17189
-40.768,0.0028837
-40.626,-0.090228
-40.151,0.053967
-39.744,-0.026469
-38.875,-4.9115
-37.795,-8.0818
-37.656,-8.392
-37.624,-8.9343
-37.501,-9.4183
-30.875,-13.549
-31.046,-14.252
-31.114,-14.411
-31.06,-14.154
-30.477,-13.026
-38.068,-9.7191
-37.882,-9.722
-37.372,-9.8697
-37.782,-9.8412
-38.354,-9.9757
-38.843,-10.126
-38.601,-10.269
-39.128,-10.174
-39.255,-10.27
-31.345,-14.287
-27.718,-18.17
-28.775,-19.315
-28.065,-18.846
-27.968,-18.672
-24.565,-11.791
-23.296,-11.498
-19.688,-6.3089
-20.329,-5.869
-20.742,-5.4508
-21.188,-5.1475
-26.439,-1.371
-22.871,-5.2135
-22.738,-5.2349
-22.236,-5.2918
-20.824,-5.2693
-19.73,-5.1353
-19.799,-6.0358
-19.437,-6.3581
-32.252,-0.79229
-24.294,4.5382
-32.659,-0.99309
-30.593,7.2467
-31.132,7.8764
-39.051,8.7803
-39.149,9.016
-40.912,12.474
-43.648,18.104
-43.991,17.995
-44.361,17.872
-44.489,17.786
-44.562,17.538
-45.211,15.657
-45.273,15.589
-45.263,15.644
-44.675,17.246
-44.625,17.22
-45.011,15.82
-44.971,15.614
-44.954,15.396
-44.965,15.153
-44.862,14.846
-42.66,13.39
-42.475,13.194
-42.346,13.008
-42.267,12.848
-42.234,12.753
-42.261,12.688
-42.35,12.556
-42.431,12.306
-43.542,8.6956
-43.74,8.2511
-41.466,3.7075
-41.431,3.4158
-41.353,3.1961
-41.273,3.0762
-41.106,2.9643
-40.596,2.6977
-39.019,2.4299
-36.043,1.966
-35.366,1.7905
-34.816,2.2023
-34.515,2.3782
-29.414,0.30115
-29.017,-0.090823
-28.719,-0.11662
-28.526,-0.31376
-28.251,-0.67003
-28.141,-0.93081
-18.501,-4.6765
-18.232,-5.8691
-18.842,-6.9522
-18.408,-6.7956
-18.186,-6.7938
-18.415,-6.8116
-18.428,-7.3271
-10.882,-22.263
-10.634,-22.618
-10.26,-23.05
-9.8246,-23.293
-9.512,-23.469
-8.6169,-25.263
-0.86005,-24.565
-0.047527,-24.418
0.35106,-22.859
-2.5569,-21.716
-9.2761,-27.518
-9.8526,-23.677
-7.8633,-26.987
-9.8526,-23.677
6.9052,-36.342
7.1018,-40.677
8.133,-41.121
8.2127,-41.791
8.3175,-41.901
8.3644,-41.902
8.4134,-41.912
8.4999,-42.021
8.5585,-42.158
8.5954,-42.282
8.6279,-42.347
8.6111,-42.323
8.6054,-42.404
9.9385,-45.35
9.9508,-45.358
9.8315,-45.554
9.6535,-45.811
9.2208,-46.405
10.654,-44.979
3.6872,-43.55
3.6556,-43.389
3.5019,-42.815
4.427,-43.965
4.5299,-44.231
1.7744,-44.166
0.89217,-44.178
0.89578,-44.151
1.2357,-44.032
1.6297,-44.092
2.0293,-44.446
2.1832,-45.225
2.8108,-45.128
4.6361,-44.264
4.7728,-44.315
4.8325,-44.369
4.7719,-44.346
2.3304,-44.607
2.0518,-44.513
2.0837,-44.315
4.0215,-43.439
4.2224,-43.278
4.2488,-43.24
4.6509,-43.636
4.727,-43.596
3.9973,-43.017
3.9748,-43.199
6.8357,-42.75
7.3165,-41.77
7.376,-41.816
7.3622,-42.112
7.272,-42.299
7.4576,-42.39
7.7105,-42.533
9.6533,-41.671
9.9626,-41.522
10.075,-41.445
10.347,-41.452
10.488,-41.464
10.061,-41.291
3.599,-40.72
11.162,-40.754
11.182,-40.884
5.5054,-39.49
7.8332,-34.948
15.13,-30.688
12.294,-19.944
14.529,-18.288
10.458,-16.811
21.502,0.16287
19.922,11.55
21.018,13.247
21.243,13.121
23.028,0.066759
22.257,-0.20932
18.95,-1.0573
16.453,3.3825
21.429,0.63763
21.982,1.0823
22.034,2.2266
23.119,3.5403
23.214,4.4674
23.348,4.4483
23.326,4.5941
28.238,3.2015
30.655,2.6677
30.708,2.5835
31,2.6037
31.29,-6.1917
14.763,-16.859
20.134,-23.725
19.076,-27.918
9.7603,-34.089
11.502,-41.111
6.7516,-35.531
2.6307,-36.883
1.9739,-37.309
1.5759,-37.19
1.8289,-34.802
1.8024,-34.45
-2.7344,-32.962
-3.1044,-33.151
-3.5306,-33.116
-3.7315,-33.003
-4.0238,-32.83
-4.0806,-31.3
-4.0884,-31.183
-3.9733,-31.04
-4.082,-30.743
-5.1718,-21.013
-3.6285,-19.021
8.5204,-10.565
9.555,-12.461
11.362,-11.502
19.053,3.6282
18.243,2.6988
16.458,-6.5373
16.068,-7.1952
10.349,-12.816
6.9979,-14.47
6.7387,-14.528
11.044,-13.353
11.088,-13.451
10.73,-13.217
7.1381,-7.6807
6.8081,-8.0078
6.5816,-8.4811
1.5012,-10.37
-0.17182,-3.2171
14.439,5.598
13.565,12.112
18.531,19.757
16.063,7.0897
-16.16,-9.0396
-20.089,-10.562
-12.64,0.060501
1.8112,6.2478
4.9297,16.906
6.7107,17.46
6.8043,17.438
6.7881,17.374
2.5272,14.977
-7.3916,7.4684
-7.9665,6.6811
-4.2457,1.6046
-8.1538,8.2558
-8.3679,8.8607
2.5675,9.3287
-3.9527,1.1595
-4.1794,0.64775
-4.2422,0.44082
-4.3086,0.20865
13.671,14.212
12.468,21.944
13.129,23.723
14.504,25.967
14.473,25.781
14.552,25.742
14.52,25.652
12.646,22.697
7.6117,16.59
6.1104,15.585
5.479,14.993
5.1259,14.644
4.6843,13.747
2.5154,11.743
-7.9185,-3.668
-16.279,-0.95099
-17.763,-7.981
-8.4682,-4.2979
-0.54165,11.38
-0.42888,12.441
11.986,17.093
11.821,17.612
10.939,21.608
10.797,22.082
12.239,16.61
-17.563,0.021706
-32.13,-4.5723
-32.153,-5.1142
-32.258,-4.989
-32.504,-4.9932
-32.439,-4.8757
-32.455,-4.8467
-32.313,-4.6165
-31.952,-4.249
-22.532,2.8658
-17.501,2.0925
-17.331,11.987
-12.871,11.903
-13.111,12.575
-13.279,12.786
-18.187,14.792
-7.8374,21.327
-8.3627,21.549
-10.782,22.551
-17.252,14.935
-17.483,11.919
-26.933,12.894
-28.436,11.933
-41.764,5.7781
-40.735,5.6954
-40.476,5.7725
-26.12,11.174
-17.479,11.795
-9.6241,18.619
-9.4015,19.733
-9.0109,19.844
-8.8038,19.967
-8.8351,19.903
-9.2449,19.518
-9.5215,19.176
-9.6729,17.266
-17.596,11.962
-26.315,11.513
-23.098,9.8906
-17.423,12.335
-9.5034,18.29
-9.629,19.465
-8.4757,20.43
-8.4671,20.421
-9.4168,19.109
-9.3018,18.775
-9.6165,17.426
-16.537,12.041
-22.094,7.7141
-24.663,9.9186
-38.406,5.0286
-38.796,5.0377
-41.175,4.3872
-41.294,4.3704
-41.046,4.6941
-38.59,4.2093
-38.208,4.2829
-37.884,4.3324
-32.926,6.1233
-25.452,4.081
-22.179,7.3942
-21.701,8.1167
-18.974,12.403
-10.285,16.286
-6.2085,18.29
-6.4247,18.51
-6.3176,18.585
-6.2601,18.74
-5.3223,17.679
-19.286,11.987
-21.741,8.0398
-21.808,7.4922
-21.993,7.4035
-22.228,7.0302
-22.235,6.708
-22.273,6.428
-22.213,6.701
-22.131,6.7664
-22.004,7.1252
-22.154,8.5094
-11.724,5.6585
-2.3375,11.853
-2.6401,20.202
-2.5117,20.192
-2.4756,20.163
-2.4837,20.14
-1.6952,11.02
-2.7141,10.689
-2.2532,10.938
-2.7111,11.922
-2.2052,20.305
-2.131,20.38
-3.2795,10.969
-11.561,6.4841
-11.604,6.432
-11.748,6.3648
-11.832,6.3244
-11.92,6.3489
-21.672,8.7223
-28.129,12.501
-30.841,8.714
-39.781,9.3557
-40.81,9.6654
-40.846,9.5979
-40.803,9.6006
-40.704,9.6073
-40.502,9.7062
-34.183,13.376
-34.846,12.386
-29.527,21.848
-18.595,12.816
-14.318,21.52
-14.913,27.833
-9.4922,19.579
-9.7251,17.369
-14.986,14.642
-16.122,12.917
-16.808,12.684
-25.953,7.3004
-26.033,6.6811
-25.719,6.6337
-25.974,6.401
-32.588,6.928
-33.06,7.0155
-32.611,6.5658
-28.029,0.1212
-26.983,-0.084522
-26.998,-0.067369
-25.517,0.71952
-23.951,3.1852
-16.004,2.6139
-11.072,5.3502
-2.6541,12.731
4.3783,14.483
4.5211,14.526
4.7393,14.531
-2.9352,21.211
-2.7341,21.464
-2.3432,21.409
-2.0105,15.517
-1.8033,15.206
-2.009,15.37
-6.4426,7.8633
-11.925,3.6659
-12.026,2.847
-18.146,-3.1944
-19.031,-3.3874
-25.742,-0.16986
-26.144,-0.25513
-23.922,-4.3763
-21.268,-4.9605
-19.794,-5.5398
-17.408,-4.9407
-15.706,-28.323
-15.591,-28.189
-15.331,-28.177
-14.637,-27.742
-13.85,-26.846
-13.73,-26.821
-12.282,-28.918
-11.281,-32.057
-7.9305,-31.203
0.17506,-30.126
-1.1983,-31.42
-5.9179,-35.305
1.2575,-36.538
1.848,-36.371
1.8973,-36.322
2.0366,-36.386
2.3121,-36.49
2.672,-36.628
2.9924,-36.685
2.9776,-36.672
2.8532,-36.631
2.7882,-36.653
2.9309,-36.863
3.3017,-37.148
3.5661,-37.448
3.7028,-37.576
5.4091,-39.06
6.2483,-39.553
8.4,-39.386
8.7743,-39.421
9.1363,-39.452
9.5967,-39.607
10.928,-39.441
15.326,-38.879
15.866,-38.707
15.749,-38.049
18.76,-37.208
19.072,-37.206
19.466,-36.914
19.743,-36.837
19.71,-27.67
21.447,-21.867
21.468,-21.413
21.478,-21.433
21.378,-21.056
21.277,-20.966
21.258,-21.791
19.993,-25.733
25.252,-21.959
25.086,-21.978
21.492,-21.687
20.112,-25.745
19.348,-26.189
7.9177,-25.305
4.8138,-27.77
2.1646,-31.846
-0.28865,-33.765
-0.46596,-33.827
-6.4878,-34.208
-6.8788,-34.343
-7.8635,-34.664
-8.3266,-34.846
-8.3737,-34.845
-8.4154,-34.765
-7.3394,-36.008
-7.3719,-36.736
-7.5137,-39.006
-7.4306,-39.066
-3.4706,-41.234
-5.8366,-39.119
-7.4133,-40.554
-7.4453,-40.684
-7.1801,-40.636
-1.9491,-37.068
-10.87,-38.259
6.0555,-27.559
29.692,7.5232
36.019,12.784
29.059,12.79
29.057,13.593
28.403,19.588
28.403,19.588
33.137,11.109
8.7897,-4.1895
2.0064,-35.431
2.419,-35.775
0.15459,-41.643
-0.24598,-42.126
-0.078149,-42.124
2.125,-42.647
2.3346,-42.536
2.0071,-41.828
1.9874,-41.569
-6.8303,-40.456
-6.8303,-40.456
-5.4017,-40.397
-11.049,-39.731
-11.089,-39.718
-10.815,-39.721
-7.5353,-40.189
-7.3979,-40.289
-7.2457,-40.437
-7.2821,-40.498
-7.7031,-40.367
-15.322,-37.608
-15.622,-37.159
-15.758,-37.103
-15.746,-37.26
-13.093,-38.007
-13.349,-40.478
-13.131,-40.769
-13.185,-40.785
-13.175,-40.735
-13.088,-40.42
-13.103,-39.677
-14.366,-37.96
-14.5,-37.862
-14.623,-38.143
-14.98,-38.098
-16.816,-35.393
-17.291,-34.906
-17.372,-34.621
-17.352,-34.236
-17.632,-34.002
-17.968,-33.931
-18.639,-33.986
-20.152,-33.672
-20.468,-33.274
-20.247,-33.872
-20.068,-33.988
-19.828,-34.034
-19.562,-33.774
-19.225,-33.134
-19.147,-32.581
-19.188,-32.433
-19.43,-32.359
-19.814,-32.155
-19.784,-32.313
-19.492,-32.516
-19.018,-32.894
-19.162,-32.787
-19.822,-32.444
-23.891,-30.185
-23.175,-31.819
-22.977,-31.733
-22.811,-31.674
-22.529,-31.777
-22.597,-31.688
-23.791,-30.457
-23.818,-30.272
-23.543,-30.122
-20.094,-30.209
-19.751,-30.037
-19.522,-29.953
-15.25,-31.41
-15.161,-34.414
-15.299,-33.398
-8.0344,-31.774
-6.3591,-34.191
-6.4017,-34.603
-6.3657,-35.227
-8.2728,-39.79
-8.2901,-39.738
-8.2759,-39.641
-8.3391,-39.466
-6.1501,-34.886
-14.352,-31.323
-14.026,-31.047
-13.829,-30.954
-13.901,-30.989
-13.91,-30.993
-13.881,-31.032
-14.129,-31.077
-14.649,-31.249
-14.147,-28.881
-21.525,-23.487
-21.684,-23.983
-21.867,-24.025
-22.143,-23.897
-22.425,-23.662
-22.281,-23.328
-22.029,-22.357
-24.512,-14.82
-25.826,-13.141
-27.266,-12.092
-31.039,-11.567
-31.133,-12.02
-31.414,-13.326
-27.266,-12.443
-26.079,-13.13
-25.793,-13.363
-20.363,-20.658
-21.77,-22.992
-24.785,-25.428
-27.968,-26.178
-29.229,-27.194
-29.132,-27.201
-27.355,-26.06
-26.487,-25.615
-20.914,-27.98
-20.814,-28.027
-20.729,-28.173
-19.147,-29.673
-15.329,-31.288
-15.196,-31.439
-15.336,-31.25
-15.18,-31.286
-15.037,-31.566
-16.575,-36.106
-16.571,-36.277
-16.477,-36.388
-16.319,-36.434
-8.202,-41.468
-8.2786,-41.18
-8.2568,-41.204
-8.1564,-38.993
-7.7755,-38.804
-6.3362,-39.144
-6.2183,-39.327
-6.2009,-39.495
-6.2923,-39.686
-10.751,-38.396
-16.192,-36.752
-16.053,-36.93
-16.098,-37.135
-16.2,-37.25
-20.287,-31.882
-20.349,-31.886
-20.42,-31.849
-20.459,-31.841
-20.511,-31.818
-20.617,-31.751
-20.652,-31.69
-20.712,-31.621
-20.741,-31.549
-20.819,-31.38
-23.32,-29.419
-23.504,-29.329
-23.016,-29.248
-27.033,-25.987
-32.23,-25.941
-32.442,-25.813
-32.548,-25.774
-32.327,-25.831
-32.074,-25.938
-31.844,-26.057
-31.662,-26.174
-31.53,-26.381
-23.691,-30.618
-23.485,-30.626
-22.914,-29.742
-22.852,-29.449
-22.817,-29.366
-22.901,-29.503
-23.095,-29.695
-22.593,-30.796
-21.493,-32.372
-20.677,-32.745
-19.889,-33.207
-19.529,-33.398
-19.46,-33.468
-19.507,-33.42
-19.651,-33.21
-20.025,-32.746
-20.036,-31.952
-16.812,-29.275
-17.088,-29.2
-19.192,-29.627
-22.812,-28.151
-22.691,-27.842
-22.743,-27.772
-22.745,-27.829
-22.687,-27.698
-22.652,-27.422
-22.721,-27.363
-22.741,-26.769
-22.983,-26.471
-22.346,-25.764
-21.719,-23.235
-21.642,-22.834
-20.53,-21.383
-19.256,-18.792
-19.444,-18.672
-18.979,-19.548
-36.42,-15.658
-37.631,-15.179
-38.022,-14.996
-39.157,-14.541
-39.745,-14.05
-39.873,-13.927
-40.001,-13.662
-40.165,-13.401
-40.328,-13.251
-40.544,-13.17
-40.594,-13.152
-40.628,-13.15
-40.643,-13.121
-40.683,-13.167
-40.641,-13.26
-40.517,-13.369
-40.305,-13.55
-39.932,-15.527
-40.109,-15.989
-40.242,-16.27
-40.197,-16.389
-40.097,-16.531
-40.083,-16.647
-40.154,-16.769
-40.224,-16.941
-40.118,-17.368
-39.497,-18.203
-38.31,-18.422
-37.026,-18.546
-35.07,-19.369
-34.642,-19.383
-34.47,-19.424
-34.218,-19.457
-33.923,-19.522
-30.834,-20.237
-24.589,-25.755
-21.03,-27.874
-21.224,-27.873
-22.95,-28.967
-22.799,-29.346
-16.184,-28.743
-14.213,-31.181
-13.729,-31.228
-13.453,-31.283
-13.302,-31.338
-13.303,-31.442
-13.58,-31.929
-9.1389,-31.469
-4.0626,-40.099
-4.4128,-39.877
-4.5384,-39.831
-5.96,-39.732
-6.2613,-39.895
-6.2936,-39.878
-3.9577,-40.266
-1.634,-40.544
-0.93566,-40.582
1.2303,-39.852
1.7643,-39.67
2.4562,-42.478
3.0884,-43.004
3.1624,-43.136
3.2576,-43.145
3.3633,-43.149
5.8385,-43.232
6.8659,-43.274
6.1548,-42.645
5.4716,-35.841
2.0634,-31.211
2.0712,-31.084
2.0281,-31.071
2.024,-30.801
10.189,-19.124
10.509,-17.536
19.796,-11.338
19.45,-3.5416
11.11,11.433
10.748,10.777
10.078,10.494
9.5968,10.076
